arm,fixture,repeat,duration,tokens,lines,family,criterion,passed
M56-V2,review-missing-acceptance,4,122,11606,102,omission-recall,acceptance,1
M56-V2,review-missing-acceptance,5,132,11403,116,contract-review,applicability,1
M56-V2,review-missing-acceptance,5,132,11403,116,contract-review,pages,1
M56-V2,review-missing-acceptance,5,132,11403,116,contract-review,states,1
M56-V2,review-missing-acceptance,5,132,11403,116,contract-review,flow,1
M56-V2,review-missing-acceptance,5,132,11403,116,contract-review,acceptance,1
M56-V2,review-missing-acceptance,5,132,11403,116,contract-review,delivery,1
M56-V2,review-missing-acceptance,5,132,11403,116,omission-recall,acceptance,1
M56-V2,review-missing-applicability,1,143,13149,132,contract-review,applicability,1
M56-V2,review-missing-applicability,1,143,13149,132,contract-review,pages,1
M56-V2,review-missing-applicability,1,143,13149,132,contract-review,states,1
M56-V2,review-missing-applicability,1,143,13149,132,contract-review,flow,1
M56-V2,review-missing-applicability,1,143,13149,132,contract-review,acceptance,1
M56-V2,review-missing-applicability,1,143,13149,132,contract-review,delivery,1
M56-V2,review-missing-applicability,1,143,13149,132,omission-recall,applicability,1
M56-V2,review-missing-applicability,2,141,11017,116,contract-review,applicability,1
M56-V2,review-missing-applicability,2,141,11017,116,contract-review,pages,1
M56-V2,review-missing-applicability,2,141,11017,116,contract-review,states,1
M56-V2,review-missing-applicability,2,141,11017,116,contract-review,flow,1
M56-V2,review-missing-applicability,2,141,11017,116,contract-review,acceptance,1
M56-V2,review-missing-applicability,2,141,11017,116,contract-review,delivery,1
M56-V2,review-missing-applicability,2,141,11017,116,omission-recall,applicability,1
M56-V2,review-missing-applicability,3,120,12180,118,contract-review,applicability,1
M56-V2,review-missing-applicability,3,120,12180,118,contract-review,pages,1
M56-V2,review-missing-applicability,3,120,12180,118,contract-review,states,1
M56-V2,review-missing-applicability,3,120,12180,118,contract-review,flow,1
M56-V2,review-missing-applicability,3,120,12180,118,contract-review,acceptance,1
M56-V2,review-missing-applicability,3,120,12180,118,contract-review,delivery,1
M56-V2,review-missing-applicability,3,120,12180,118,omission-recall,applicability,1
M56-V2,review-missing-applicability,4,109,24820,41,contract-review,applicability,1
M56-V2,review-missing-applicability,4,109,24820,41,contract-review,pages,1
M56-V2,review-missing-applicability,4,109,24820,41,contract-review,states,1
M56-V2,review-missing-applicability,4,109,24820,41,contract-review,flow,1
M56-V2,review-missing-applicability,4,109,24820,41,contract-review,acceptance,1
M56-V2,review-missing-applicability,4,109,24820,41,contract-review,delivery,1
M56-V2,review-missing-applicability,4,109,24820,41,omission-recall,applicability,1
M56-V2,review-missing-applicability,5,171,13121,40,contract-review,applicability,1
M56-V2,review-missing-applicability,5,171,13121,40,contract-review,pages,1
M56-V2,review-missing-applicability,5,171,13121,40,contract-review,states,1
M56-V2,review-missing-applicability,5,171,13121,40,contract-review,flow,1
M56-V2,review-missing-applicability,5,171,13121,40,contract-review,acceptance,1
M56-V2,review-missing-applicability,5,171,13121,40,contract-review,delivery,1
M56-V2,review-missing-applicability,5,171,13121,40,omission-recall,applicability,1
M56-V2,review-missing-delivery,1,119,11612,121,contract-review,applicability,1
M56-V2,review-missing-delivery,1,119,11612,121,contract-review,pages,1
M56-V2,review-missing-delivery,1,119,11612,121,contract-review,states,1
M56-V2,review-missing-delivery,1,119,11612,121,contract-review,flow,1
M56-V2,review-missing-delivery,1,119,11612,121,contract-review,acceptance,1
M56-V2,review-missing-delivery,1,119,11612,121,contract-review,delivery,1
M56-V2,review-missing-delivery,1,119,11612,121,omission-recall,delivery,1
M56-V2,review-missing-delivery,2,145,8498,81,contract-review,applicability,1
M56-V2,review-missing-delivery,2,145,8498,81,contract-review,pages,1
M56-V2,review-missing-delivery,2,145,8498,81,contract-review,states,1
M56-V2,review-missing-delivery,2,145,8498,81,contract-review,flow,1
M56-V2,review-missing-delivery,2,145,8498,81,contract-review,acceptance,1
M56-V2,review-missing-delivery,2,145,8498,81,contract-review,delivery,1
M56-V2,review-missing-delivery,2,145,8498,81,omission-recall,delivery,1
M56-V2,review-missing-delivery,3,115,11946,110,contract-review,applicability,1
M56-V2,review-missing-delivery,3,115,11946,110,contract-review,pages,1
M56-V2,review-missing-delivery,3,115,11946,110,contract-review,states,1
M56-V2,review-missing-delivery,3,115,11946,110,contract-review,flow,1
M56-V2,review-missing-delivery,3,115,11946,110,contract-review,acceptance,1
M56-V2,review-missing-delivery,3,115,11946,110,contract-review,delivery,1
M56-V2,review-missing-delivery,3,115,11946,110,omission-recall,delivery,1
M56-V2,review-missing-delivery,4,152,25569,99,contract-review,applicability,1
M56-V2,review-missing-delivery,4,152,25569,99,contract-review,pages,1
M56-V2,review-missing-delivery,4,152,25569,99,contract-review,states,1
M56-V2,review-missing-delivery,4,152,25569,99,contract-review,flow,1
M56-V2,review-missing-delivery,4,152,25569,99,contract-review,acceptance,1
M56-V2,review-missing-delivery,4,152,25569,99,contract-review,delivery,1
M56-V2,review-missing-delivery,4,152,25569,99,omission-recall,delivery,1
M56-V2,review-missing-delivery,5,134,22222,31,contract-review,applicability,1
M56-V2,review-missing-delivery,5,134,22222,31,contract-review,pages,1
M56-V2,review-missing-delivery,5,134,22222,31,contract-review,states,1
M56-V2,review-missing-delivery,5,134,22222,31,contract-review,flow,1
M56-V2,review-missing-delivery,5,134,22222,31,contract-review,acceptance,1
M56-V2,review-missing-delivery,5,134,22222,31,contract-review,delivery,1
M56-V2,review-missing-delivery,5,134,22222,31,omission-recall,delivery,1
M56-V2,review-missing-flow,1,133,39580,104,contract-review,applicability,1
M56-V2,review-missing-flow,1,133,39580,104,contract-review,pages,1
M56-V2,review-missing-flow,1,133,39580,104,contract-review,states,1
M56-V2,review-missing-flow,1,133,39580,104,contract-review,flow,1
M56-V2,review-missing-flow,1,133,39580,104,contract-review,acceptance,1
M56-V2,review-missing-flow,1,133,39580,104,contract-review,delivery,1
M56-V2,review-missing-flow,1,133,39580,104,omission-recall,flow,1
M56-V2,review-missing-flow,2,117,10290,111,contract-review,applicability,1
M56-V2,review-missing-flow,2,117,10290,111,contract-review,pages,1
M56-V2,review-missing-flow,2,117,10290,111,contract-review,states,1
M56-V2,review-missing-flow,2,117,10290,111,contract-review,flow,1
M56-V2,review-missing-flow,2,117,10290,111,contract-review,acceptance,1
M56-V2,review-missing-flow,2,117,10290,111,contract-review,delivery,1
M56-V2,review-missing-flow,2,117,10290,111,omission-recall,flow,1
M56-V2,review-missing-flow,3,119,23014,108,contract-review,applicability,1
M56-V2,review-missing-flow,3,119,23014,108,contract-review,pages,1
M56-V2,review-missing-flow,3,119,23014,108,contract-review,states,1
M56-V2,review-missing-flow,3,119,23014,108,contract-review,flow,1
M56-V2,review-missing-flow,3,119,23014,108,contract-review,acceptance,1
M56-V2,review-missing-flow,3,119,23014,108,contract-review,delivery,1
M56-V2,review-missing-flow,3,119,23014,108,omission-recall,flow,1
M56-V2,review-missing-flow,4,129,10325,108,contract-review,applicability,1
M56-V2,review-missing-flow,4,129,10325,108,contract-review,pages,1
M56-V2,review-missing-flow,4,129,10325,108,contract-review,states,1
M56-V2,review-missing-flow,4,129,10325,108,contract-review,flow,1
M56-V2,review-missing-flow,4,129,10325,108,contract-review,acceptance,1
M56-V2,review-missing-flow,4,129,10325,108,contract-review,delivery,1
M56-V2,review-missing-flow,4,129,10325,108,omission-recall,flow,1
M56-V2,review-missing-flow,5,169,13855,52,contract-review,applicability,1
M56-V2,review-missing-flow,5,169,13855,52,contract-review,pages,1
M56-V2,review-missing-flow,5,169,13855,52,contract-review,states,1
M56-V2,review-missing-flow,5,169,13855,52,contract-review,flow,1
M56-V2,review-missing-flow,5,169,13855,52,contract-review,acceptance,1
M56-V2,review-missing-flow,5,169,13855,52,contract-review,delivery,1
M56-V2,review-missing-flow,5,169,13855,52,omission-recall,flow,1
M56-V2,review-missing-pages,1,115,23535,108,contract-review,applicability,1
M56-V2,review-missing-pages,1,115,23535,108,contract-review,pages,1
M56-V2,review-missing-pages,1,115,23535,108,contract-review,states,1
M56-V2,review-missing-pages,1,115,23535,108,contract-review,flow,1
M56-V2,review-missing-pages,1,115,23535,108,contract-review,acceptance,1
M56-V2,review-missing-pages,1,115,23535,108,contract-review,delivery,1
M56-V2,review-missing-pages,1,115,23535,108,omission-recall,pages,1
M56-V2,review-missing-pages,2,127,12335,94,contract-review,applicability,1
M56-V2,review-missing-pages,2,127,12335,94,contract-review,pages,1
M56-V2,review-missing-pages,2,127,12335,94,contract-review,states,1
M56-V2,review-missing-pages,2,127,12335,94,contract-review,flow,1
M56-V2,review-missing-pages,2,127,12335,94,contract-review,acceptance,1
M56-V2,review-missing-pages,2,127,12335,94,contract-review,delivery,1
M56-V2,review-missing-pages,2,127,12335,94,omission-recall,pages,1
M56-V2,review-missing-pages,3,109,23186,106,contract-review,applicability,1
M56-V2,review-missing-pages,3,109,23186,106,contract-review,pages,1
M56-V2,review-missing-pages,3,109,23186,106,contract-review,states,1
M56-V2,review-missing-pages,3,109,23186,106,contract-review,flow,1
M56-V2,review-missing-pages,3,109,23186,106,contract-review,acceptance,1
M56-V2,review-missing-pages,3,109,23186,106,contract-review,delivery,1
M56-V2,review-missing-pages,3,109,23186,106,omission-recall,pages,1
M56-V2,review-missing-pages,4,135,13819,123,contract-review,applicability,1
M56-V2,review-missing-pages,4,135,13819,123,contract-review,pages,1
M56-V2,review-missing-pages,4,135,13819,123,contract-review,states,1
M56-V2,review-missing-pages,4,135,13819,123,contract-review,flow,1
M56-V2,review-missing-pages,4,135,13819,123,contract-review,acceptance,1
M56-V2,review-missing-pages,4,135,13819,123,contract-review,delivery,1
M56-V2,review-missing-pages,4,135,13819,123,omission-recall,pages,1
M56-V2,review-missing-pages,5,132,10247,129,contract-review,applicability,0
M56-V2,review-missing-pages,5,132,10247,129,contract-review,pages,0
M56-V2,review-missing-pages,5,132,10247,129,contract-review,states,0
M56-V2,review-missing-pages,5,132,10247,129,contract-review,flow,0
M56-V2,review-missing-pages,5,132,10247,129,contract-review,acceptance,0
M56-V2,review-missing-pages,5,132,10247,129,contract-review,delivery,0
M56-V2,review-missing-pages,5,132,10247,129,omission-recall,pages,0
M56-V2,review-missing-states,1,104,11358,102,contract-review,applicability,1
M56-V2,review-missing-states,1,104,11358,102,contract-review,pages,1
M56-V2,review-missing-states,1,104,11358,102,contract-review,states,1
M56-V2,review-missing-states,1,104,11358,102,contract-review,flow,1
M56-V2,review-missing-states,1,104,11358,102,contract-review,acceptance,1
M56-V2,review-missing-states,1,104,11358,102,contract-review,delivery,1
M56-V2,review-missing-states,1,104,11358,102,omission-recall,states,1
M56-V2,review-missing-states,2,123,9439,104,contract-review,applicability,1
M56-V2,review-missing-states,2,123,9439,104,contract-review,pages,1
M56-V2,review-missing-states,2,123,9439,104,contract-review,states,1
M56-V2,review-missing-states,2,123,9439,104,contract-review,flow,1
M56-V2,review-missing-states,2,123,9439,104,contract-review,acceptance,1
M56-V2,review-missing-states,2,123,9439,104,contract-review,delivery,1
M56-V2,review-missing-states,2,123,9439,104,omission-recall,states,1
M56-V2,review-missing-states,3,115,23238,112,contract-review,applicability,1
M56-V2,review-missing-states,3,115,23238,112,contract-review,pages,1
M56-V2,review-missing-states,3,115,23238,112,contract-review,states,1
M56-V2,review-missing-states,3,115,23238,112,contract-review,flow,1
M56-V2,review-missing-states,3,115,23238,112,contract-review,acceptance,1
M56-V2,review-missing-states,3,115,23238,112,contract-review,delivery,1
M56-V2,review-missing-states,3,115,23238,112,omission-recall,states,1
M56-V2,review-missing-states,4,139,38017,42,contract-review,applicability,1
M56-V2,review-missing-states,4,139,38017,42,contract-review,pages,1
M56-V2,review-missing-states,4,139,38017,42,contract-review,states,1
M56-V2,review-missing-states,4,139,38017,42,contract-review,flow,1
M56-V2,review-missing-states,4,139,38017,42,contract-review,acceptance,1
M56-V2,review-missing-states,4,139,38017,42,contract-review,delivery,1
M56-V2,review-missing-states,4,139,38017,42,omission-recall,states,1
M56-V2,review-missing-states,5,115,11271,105,contract-review,applicability,1
M56-V2,review-missing-states,5,115,11271,105,contract-review,pages,1
M56-V2,review-missing-states,5,115,11271,105,contract-review,states,1
M56-V2,review-missing-states,5,115,11271,105,contract-review,flow,1
M56-V2,review-missing-states,5,115,11271,105,contract-review,acceptance,1
M56-V2,review-missing-states,5,115,11271,105,contract-review,delivery,1
M56-V2,review-missing-states,5,115,11271,105,omission-recall,states,1
M56-V2,review-universal,1,80,5781,98,universal,fr_contradiction,1
M56-V2,review-universal,1,80,5781,98,universal,authorization,1
M56-V2,review-universal,1,80,5781,98,universal,qualitative_nfr,0
M56-V2,review-universal,1,80,5781,98,universal,unverifiable_acceptance,1
M56-V2,review-universal,1,80,5781,98,universal,ownerless_expiry,1
M56-V2,review-universal,2,107,9303,105,universal,fr_contradiction,1
M56-V2,review-universal,2,107,9303,105,universal,authorization,1
M56-V2,review-universal,2,107,9303,105,universal,qualitative_nfr,1
M56-V2,review-universal,2,107,9303,105,universal,unverifiable_acceptance,1
M56-V2,review-universal,2,107,9303,105,universal,ownerless_expiry,1
M56-V2,review-universal,3,97,6870,117,universal,fr_contradiction,1
M56-V2,review-universal,3,97,6870,117,universal,authorization,1
M56-V2,review-universal,3,97,6870,117,universal,qualitative_nfr,0
M56-V2,review-universal,3,97,6870,117,universal,unverifiable_acceptance,1
M56-V2,review-universal,3,97,6870,117,universal,ownerless_expiry,1
M56-V2,review-universal,4,77,6188,116,universal,fr_contradiction,1
M56-V2,review-universal,4,77,6188,116,universal,authorization,1
M56-V2,review-universal,4,77,6188,116,universal,qualitative_nfr,1
M56-V2,review-universal,4,77,6188,116,universal,unverifiable_acceptance,1
M56-V2,review-universal,4,77,6188,116,universal,ownerless_expiry,1
M56-V2,review-universal,5,86,6382,102,universal,fr_contradiction,1
M56-V2,review-universal,5,86,6382,102,universal,authorization,1
M56-V2,review-universal,5,86,6382,102,universal,qualitative_nfr,1
M56-V2,review-universal,5,86,6382,102,universal,unverifiable_acceptance,1
M56-V2,review-universal,5,86,6382,102,universal,ownerless_expiry,1
